WARNING 2025-01-25 18:27:57,103 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:57,103 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:57,267 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:57,298 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
INFO 2025-01-25 18:27:57,367 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:57,398 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:57,534 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:57,535 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:57,611 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:57,649 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:57,763 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:57,764 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:57,830 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:57,879 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
INFO 2025-01-25 18:27:57,950 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:57,991 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:58,109 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:58,109 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:58,195 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:58,225 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:58,368 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:58,368 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:28:49,183 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:28:49,238 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5890
WARNING 2025-01-25 18:28:49,405 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:28:49,406 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:12,466 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:12,506 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:12,818 log 2964 6112 Not Found: /favicon.ico
